URL,Thumbnail,Title,Name,Address Origin,Address,Number of Bedrooms,Number of Bathrooms,Area,Price
https://rever.vn/mua/can-ho-chung-cu-truong-dinh-hoi-noi-that-day-du-2-phong-ngu,https://photo.rever.vn/v3/get/rvmw4jfMVTGeG+uiAHsTXPbhZthYmo6V6hMVeO_60YDJXcDnJEtoBm6RzyW61MI_Yi8xIYIkBgqaVhH6juz9Xf3w==/750x500/image.jpg,"Căn hộ chung cư Trương Đình Hội nội thất đầy đủ, 2 phòng ngủ","Căn hộ chung cư Trương Đình Hội nội thất đầy đủ, 2 phòng ngủ",[object Object],"Trương Đình Hội, Quận 8",2,2,86,2 tỷ
https://rever.vn/mua/can-ho-cao-cap-citihome-dien-tishc-64-73m2-day-du-noi-that,https://photo.rever.vn/v3/get/rvMLj2q_uAqmVyz8kJmLElfzqENx5sWgAsyBcw0qeKx5SrutqcLr1K07EzeujbrIy7aFUhiek8gF757nY0nBG+sw==/750x500/image.jpg,"Căn hộ CitiHome, diện tích 64.73m²","Căn hộ CitiHome, diện tích 64.73m²",[object Object],"Số 8, Quận 2",2,2,64.73,1.65 tỷ
https://rever.vn/mua/can-ho-empire-city-noi-that-co-ban-dien-tich-158m2,https://photo.rever.vn/v3/get/rvAb3GGsIa+FYntljv5oB7zApRgVNZpfH0LylFnfcwGu7fFWr+h+wgrBYbuy1Sv9cqsfZqD+Gl0tAFunZctnUT+w==/750x500/image.jpg,Căn hộ Empire City nội thất cơ bản diện tích 158m²,Căn hộ Empire City nội thất cơ bản diện tích 158m²,[object Object],"Mai Chí Thọ, Quận 2",3,3,158,39 tỷ
https://rever.vn/mua/can-ho-masteri-thao-dien-tang-cao-mat-me-day-du-noi-that-5,https://photo.rever.vn/v3/get/rvK7huXzkuJP17TgT+tVUUxMmHtuX4tJRlyR9YXNyMY3rV2qDWIzE1hgUp5aqOEcjYntm4cVD473Jodfd_GvjDug==/750x500/image.jpg,"Căn hộ Masteri Thảo Điền tầng cao mát mẻ, đầy đủ nội thất.","Căn hộ Masteri Thảo Điền tầng cao mát mẻ, đầy đủ nội thất.",[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,63.47,4.28 tỷ
https://rever.vn/mua/can-ho-d-lusso-tang-16-dien-tich-68-5m2-noi-that-co-ban,https://photo.rever.vn/v3/get/rvgv1bgJaXCKjJG9eaRuZ6SEHuXBQ1YFX7Y1L+En4yoovqnjhvJwjPmHjShGXcobcBy_MnavrfG8uYLdrqumBs6A==/750x500/image.jpg,"Căn hộ D'Lusso tầng 16 diện tích 68.5m2, nội thất cơ bản.","Căn hộ D'Lusso tầng 16 diện tích 68.5m2, nội thất cơ bản.",[object Object],"Nguyễn Thị Định, Quận 2",2,2,68.5,4.45 tỷ
https://rever.vn/mua/can-ho-saigonres-plaza-dien-tich-72m2-noi-that-co-ban-1,https://photo.rever.vn/v3/get/rvgsuGH+lbxfVIxYYkHtPcYE325XM5SsTE8tAxYOSEDrUTRY42tmPiKJ9k9TGzYMehMXqEK+KgI+_C5r0rJ0O+6Q==/750x500/image.jpg,"Căn hộ Saigonres Plaza diện tích 72m2, nội thất cơ bản.","Căn hộ Saigonres Plaza diện tích 72m2, nội thất cơ bản.",[object Object],"Nguyễn Xí, Bình Thạnh",2,2,72,3.2 tỷ
https://rever.vn/mua/can-ho-empire-city-day-du-noi-that-dien-tich-93m2-5,https://photo.rever.vn/v3/get/rvMylkbbsnpJLkXz9tiKyIo+ESPbg3Uq4VtzTHhSxKtAPM+kqdV2ikwtizog923r63CWwMS4HCBicvKUOO6mihYg==/750x500/image.jpg,Căn hộ Empire City đầy đủ nội thất diện tích 93m²,Căn hộ Empire City đầy đủ nội thất diện tích 93m²,[object Object],"Mai Chí Thọ, Quận 2",2,2,93,15.5 tỷ
https://rever.vn/mua/can-ho-citihome-tang-9-thiet-ke-2-phong-ngu-day-du-noi-that,https://photo.rever.vn/v3/get/rvT13hkCbcB9tk0smefpHtUqJJpCCGvQWn5qsoXOgwDO1L86R_uG7a4dTnucI2UJ8ITVhXdgEevP2PP7l5de0OQw==/750x500/image.jpg,Căn hộ CitiHome đầy đủ nội thất diện tích 73m²,Căn hộ CitiHome đầy đủ nội thất diện tích 73m²,[object Object],"Số 8, Quận 2",2,2,73,2.27 tỷ
https://rever.vn/mua/can-ho-chung-cu-nguyen-thai-binh-tang-6-thiet-ke-hien-dai-noi-that-co-ban,https://photo.rever.vn/v3/get/rv2BJOF1JL5Y5+sQAMUi5zKx2lCVtuku7fB56ru+VIZVG8Mc6hveAuSirPWKvzq1jGi2swp90YYpykYKqVXeIUfg==/750x500/image.jpg,Căn hộ Chung cư Nguyễn Thái Bình hướng ban công đông nam nội thất cơ bản diện tích 25m²,Căn hộ Chung cư Nguyễn Thái Bình hướng ban công đông nam nội thất cơ bản diện tích 25m²,[object Object],"Nguyễn Thái Bình, Quận 1",1,1,25,2.2 tỷ
https://rever.vn/mua/can-ho-masteri-thao-dien-huong-tay-nam-dien-tich-45m2,https://photo.rever.vn/v3/get/rv114_5Z2QDPUgSOpwkhgrWhlZIE7bM+4aqanymsjgnVO2UQkg5l_LbcNuPD0CrDM8EACycQ9r+ndY9Bocx+w7zA==/750x500/image.jpg,"Căn hộ Masteri Thảo Điền hướng Tây Nam, diện tích 45m²","Căn hộ Masteri Thảo Điền hướng Tây Nam, diện tích 45m²",[object Object],"Xa Lộ Hà Nội, Quận 2",1,1,45,3.7 tỷ
https://rever.vn/mua/can-ho-masteri-thao-dien-day-du-noi-that-dien-tich-68m2-5,https://photo.rever.vn/v3/get/rvB_DCOlKZtJ+IjiP+y2NsSecjvYrLBwccNSXWCTekmpVgBVoI+d03lB_b51Mk1FznjkTjflTIZKL3ibD7+1E6iQ==/750x500/image.jpg,Căn hộ Masteri Thảo Điền đầy đủ nội thất diện tích 68m²,Căn hộ Masteri Thảo Điền đầy đủ nội thất diện tích 68m²,[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,68,4.6 tỷ
https://rever.vn/mua/can-ho-masteri-thao-dien-day-du-noi-that-dien-tich-87-79m2,https://photo.rever.vn/v3/get/rvCoNWEA5dqAUUko1Ek8F+C96jFMeRycmMWNBInFoYg+dkPEK2YYfDnzc1tTMO+k9Nb7z82ZyL9zbI6A_hX7RJbg==/750x500/image.jpg,Căn hộ Masteri Thảo Điền đầy đủ nội thất diện tích 87.79m²,Căn hộ Masteri Thảo Điền đầy đủ nội thất diện tích 87.79m²,[object Object],"Xa Lộ Hà Nội, Quận 2",3,2,87.79,8 tỷ
https://rever.vn/mua/can-ho-masteri-thao-dien-huong-ban-cong-dong-bac-noi-that-co-ban-dien-tich-63m2,https://photo.rever.vn/v3/get/rvOUiEdiQ7+ufLu1YO8Jw06msiJ6stgeEjt+64n_VAPcoroN+AMXlkOYoMiAt6ipu7eqXyTZpagDwJjogGPuIXOw==/750x500/image.jpg,Căn hộ Masteri Thảo Điền hướng ban công đông bắc nội thất cơ bản diện tích 63m².,Căn hộ Masteri Thảo Điền hướng ban công đông bắc nội thất cơ bản diện tích 63m².,[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,65.3,4.7 tỷ
https://rever.vn/mua/can-ho-safira-khang-dien-thiet-ke-hien-dai-view-ho-boi-mat-me,https://photo.rever.vn/v3/get/rv_6OjThu87p4YT3EhW0DFb3BwysvOXx+Vk_v3krJV1RjmQ6SUWuUWMcbzjR5sTzH7nEJB7gyqqCUfqIQuNPqVTQ==/750x500/image.jpg,"Căn hộ Safira Khang Điền thiết kế hiện đại, view hồ bơi mát mẻ.","Căn hộ Safira Khang Điền thiết kế hiện đại, view hồ bơi mát mẻ.",[object Object],"Võ Chí Công, Quận 9",2,1,65,2.85 tỷ
https://rever.vn/mua/can-ho-masteri-thao-dien-huong-ban-cong-dong-nam-day-du-noi-that,https://photo.rever.vn/v3/get/rvMNwj0LKQ706jvVPTkQT_ykPW_HNHHKTGZXMR2qpa+pbC6d5S306fpTCvCsTqVaqpcRqLGCu+cAkA5ucgJbZrbA==/750x500/image.jpg,Căn hộ Masteri Thảo Điền hướng ban công đông nam đầy đủ nội thất,Căn hộ Masteri Thảo Điền hướng ban công đông nam đầy đủ nội thất,[object Object],"Xa Lộ Hà Nội, Quận 2",3,2,92.3,6.2 tỷ
https://rever.vn/mua/can-ho-masteri-thao-dien-huong-ban-cong-dong-bac-day-du-noi-that-dien-tich-68-7m2,https://photo.rever.vn/v3/get/ICeu7uUIEEBsmm_VWPXvOACyLLlO014b4okct3Z1nyo=/750x500/image.jpg,Căn hộ Masteri Thảo Điền hướng ban công đông bắc đầy đủ nội thất diện tích 68.7m²,Căn hộ Masteri Thảo Điền hướng ban công đông bắc đầy đủ nội thất diện tích 68.7m²,[object Object],"Xa Lộ Hà Nội, Quận 2",2,2,68.7,5.5 tỷ
https://rever.vn/mua/can-ho-72-truong-quyen-dien-tich-17-26m2,https://photo.rever.vn/photo/v3/get/rvcoD+2BntIH4KlMSix2tSgTOm+CNfQLK0Hxjc19g_NGH3BZalZ_elSEj59k1KoHQGWNzonaFM5UdE6cpNqsnmcQ==/750x500/image.jpg,"Căn hộ 72 Trương Quyền, diện tích 17.26m²","Căn hộ 72 Trương Quyền, diện tích 17.26m²",[object Object],"Trương Quyền, Quận 3",1,1,17.26,1.35 tỷ
https://rever.vn/mua/cho-thue-can-ho-sunrise-riverside-tang-trung-dien-tich-99m2-3-phong-ngu-day-du-noi-that,https://photo.rever.vn/photo/v2/get/Q9XcB8aVvgtcg531ws2qN2MS9Sn0xAUpBp1g9XxSP5Q=/750x500/image.jpg,"Cho thuê căn hộ Sunrise Riverside tầng trung, diện tích 99m2 - 3 phòng ngủ, đầy đủ nội thất.","Cho thuê căn hộ Sunrise Riverside tầng trung, diện tích 99m2 - 3 phòng ngủ, đầy đủ nội thất.",[object Object],"Nguyễn Hữu Thọ, Nhà Bè",3,2,99,5.7 tỷ
https://rever.vn/mua/can-ho-palm-heights-day-du-noi-that-dien-tich-77m2-1,https://photo.rever.vn/v3/get/rvNVlHECgiLiptO0LPw999+Os8Rh72pNOxtlaQ4lq5iRNEYQLFZEnlbpHpnWAvpsw6PHR+g5yumLBKYI+cYLtorw==/750x500/image.jpg,Căn hộ Palm Heights đầy đủ nội thất diện tích 77m²,Căn hộ Palm Heights đầy đủ nội thất diện tích 77m²,[object Object],"Song Hành Cao Tốc HCM - LT - Dầu Giây, Quận 2",2,2,77,4.7 tỷ
https://rever.vn/mua/can-ho-3-phong-ngu-the-sun-avenue-day-du-noi-that,https://photo.rever.vn/v3/get/wA8FmTTwfddjEsLsr+y3y7hQaCklQj0_fmHGhloF_7c=/750x500/image.jpg,Căn hộ 3 phòng ngủ The Sun Avenue đầy đủ nội thất,Căn hộ 3 phòng ngủ The Sun Avenue đầy đủ nội thất,[object Object],"Mai Chí Thọ, Quận 2",3,2,96,6 tỷ
https://rever.vn/mua/ban-can-ho-the-sun-avenue-day-du-noi-that-view-thanh-pho-thoang-mat,https://photo.rever.vn/v3/get/nILQtsBVgqSo1uA+UXhuBTXDQ88x+53PN31EEV2IAT0=/750x500/image.jpg,"Bán căn hộ The Sun Avenue đầy đủ nội thất, view thành phố thoáng mát.","Bán căn hộ The Sun Avenue đầy đủ nội thất, view thành phố thoáng mát.",[object Object],"Mai Chí Thọ, Quận 2",3,2,90,5.5 tỷ
https://rever.vn/mua/can-ho-vinhomes-central-park-huong-tay-bac-thiet-ke-rieng-voi-noi-that-day-du,https://photo.rever.vn/v3/get/rvl25qxFjMnfZF0mSDGl2mz2AVUxLhuQQpAdAn6q6cj9g78TsJmIkOSaBpkSk_f4AJaFUhiek8gF757nY0nBG+sw==/750x500/image.jpg,"Căn hộ Vinhomes Central Park hướng Tây Bắc, thiết kế riêng với nội thất đầy đủ","Căn hộ Vinhomes Central Park hướng Tây Bắc, thiết kế riêng với nội thất đầy đủ",[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",3,2,108.7,10 tỷ
https://rever.vn/mua/can-ho-2-phong-ngu-thu-thiem-garden-noi-that-co-ban-dien-tich-64m2,https://photo.rever.vn/v3/get/rvtP1+IqcWwBSav48OHCFp1bb4qZlYAyBEQd6EXZQB6jSSN1Qwa2_yD1wB20diaFUF3JuVdO2R5qps2JApUm5_Fg==/750x500/image.jpg,"Căn hộ 2 phòng ngủ Thủ Thiêm Garden nội thất cơ bản, diện tích 64m2","Căn hộ 2 phòng ngủ Thủ Thiêm Garden nội thất cơ bản, diện tích 64m2",[object Object],"Liên Phường, Quận 9",2,2,64,2.1 tỷ
https://rever.vn/mua/can-ho-chung-cu-lo-b3-phuong-3-dien-tich-62m2-noi-that-co-ban,https://photo.rever.vn/v3/get/rvSHg1s+2boqt_Qad7D9IoQZ7HxboVyNVz0ZUgWaY7kO_w8abga0TVGIFgbmgkKskFnPmVZEEfVzfqCTViMxczkQ==/750x500/image.jpg,"Căn hộ Chung cư Lô B3 Quận 4 diện tích 62m2, nội thất cơ bản.","Căn hộ Chung cư Lô B3 Quận 4 diện tích 62m2, nội thất cơ bản.",[object Object],"Tôn Thất Thuyết, Quận 4",2,1,62,1.9 tỷ
https://rever.vn/mua/can-ho-eco-green-sai-gon-tang-cao-ban-cong-huong-bac-view-thoang-mat,https://photo.rever.vn/v3/get/rvzbD2TFcp7StMj0VvSpqN8OqCSWthI7Wb4IEChvmOMZ6QbAQ3+vvLXt2g01gFlrL_8hCJ55lxeUqx0iqj8tIsZw==/750x500/image.jpg,"Căn hộ Eco Green Sài Gòn tầng cao ban công hướng Bắc, view thoáng mát","Căn hộ Eco Green Sài Gòn tầng cao ban công hướng Bắc, view thoáng mát",[object Object],"Nguyễn Văn Linh, Quận 7",2,2,75.3,4.8 tỷ
https://rever.vn/mua/can-ho-vinhomes-central-park-huong-ban-cong-tay-day-du-noi-that-1,https://photo.rever.vn/v3/get/rv6y9Ub3DrlYvlJVn9ooto_rNLg3CrbD7aebcH5zfR_mwhjXeIVSvM7ooQ7a1bj7XJJHfWD8z3BwUNiErQH8jWNA==/750x500/image.jpg,Căn hộ Vinhomes Central Park hướng ban công tây đầy đủ nội thất,Căn hộ Vinhomes Central Park hướng ban công tây đầy đủ nội thất,[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",2,2,78.8,7 tỷ
https://rever.vn/mua/can-ho-vinhomes-central-park-huong-ban-cong-tay-day-du-noi-that-hoang-gia,https://photo.rever.vn/v3/get/rvBhn4Byonrj1OjuO5e1NfGo5uoSYYxwe+jqubeMfPw6jAljm_lgmXBuKQobHY+nUlKzQZYcLw8NsmGcQxAlG14Q==/750x500/image.jpg,Căn hộ Vinhomes Central Park hướng ban công tây đầy đủ nội thất hoàng gia,Căn hộ Vinhomes Central Park hướng ban công tây đầy đủ nội thất hoàng gia,[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",2,2,81,7 tỷ
https://rever.vn/mua/can-ho-vinhomes-central-park-huong-ban-cong-dong-bac-day-du-noi-that-dien-tich-98-3m2,https://photo.rever.vn/v3/get/rvDSoDTZgFvg5ufLyhfU5YkZMFI1FYQEyxKxcoR+yz+kQfJ76U9f8Dy5+uVXjzycL54f8S9PcCqPbxvT1mNI5_bg==/750x500/image.jpg,Căn hộ Vinhomes Central Park hướng ban công đông bắc đầy đủ nội thất diện tích 98.3m²,Căn hộ Vinhomes Central Park hướng ban công đông bắc đầy đủ nội thất diện tích 98.3m²,[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",3,2,98.3,11 tỷ
https://rever.vn/mua/can-ho-vinhomes-golden-river-tang-cao-noi-that-moi-nhap-khau-chau-au,https://photo.rever.vn/v3/get/rvtEkCChIyq8Ha8wSY3OcWEYlVdZx90WqY6etWskbApZfeE5souBhlg0FosYVIKNqpg37ktJoARuCxrKWHFuoPsw==/750x500/image.jpg,"Căn hộ Vinhomes Golden River tầng cao, nội thất mới nhập khẩu Châu Âu","Căn hộ Vinhomes Golden River tầng cao, nội thất mới nhập khẩu Châu Âu",[object Object],"Tôn Đức Thắng, Quận 1",3,2,100,21 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-tang-27-co-2-phong-ngu-noi-that-co-ban,https://photo.rever.vn/v3/get/rvguFe4mAWM30x+6_6XlelLYIlUuMIjB9FP9mWwQJkBYR3tXqy11ndC052UyBYfQxKIPfRbHkKxtugVtsThioqqQ==/750x500/image.jpg,Căn hộ Vinhomes Grand Park nội thất cơ bản diện tích 60m²,Căn hộ Vinhomes Grand Park nội thất cơ bản diện tích 60m²,[object Object],"Nguyễn Xiển, Quận 9",2,2,60,3.7 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-tang-15-dien-tich-69-2m2-khong-co-noi-that,https://photo.rever.vn/v3/get/UAjqg1yvHc2tamAft7TQ1L_QT+w5Ut9OlrX5wUJmjQ4=/750x500/image.jpg,"Căn hộ Vinhomes Grand Park tầng 15 diện tích 69.2m2, khong có nội thất.","Căn hộ Vinhomes Grand Park tầng 15 diện tích 69.2m2, khong có nội thất.",[object Object],"Nguyễn Xiển, Quận 9",2,2,69.2,2.8 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-dien-tich-69-3m2-khong-noi-that,https://photo.rever.vn/v3/get/+T1vfupuhYPqVX_PweLm99Y8wvDi0LINCz8s4AVt6TU=/750x500/image.jpg,"Căn hộ Vinhomes Grand Park diện tích 69.3m2, không nội thất.","Căn hộ Vinhomes Grand Park diện tích 69.3m2, không nội thất.",[object Object],"Nguyễn Xiển, Quận 9",2,2,69.3,3.2 tỷ
https://rever.vn/mua/can-ho-estella-heights-day-du-noi-that-dien-tich-125m2-7,https://photo.rever.vn/v3/get/rvun7EF0XAud1SkkcDfQymXWbHkWLh2V2hBP3D+p9i8WQg+pFP1o2JokQH_JhGOuTgbFzCHa6c0g8vTPqGwXn4NA==/750x500/image.jpg,Căn hộ Estella Heights đầy đủ nội thất diện tích 125m²,Căn hộ Estella Heights đầy đủ nội thất diện tích 125m²,[object Object],"Xa Lộ Hà Nội, Quận 2",3,2,125,12.5 tỷ
https://rever.vn/mua/can-ho-eco-green-saigon-noi-that-co-ban-dien-tich-71m2,https://photo.rever.vn/v3/get/rvwAVv2XuEWbFi5dTwAdVYSQV9DfuQOzs8Yi8a_PKMuKGM+xB04AttgKyioEFdeS9uAX8A3rWJxR6PJb3kdvRuDw==/750x500/image.jpg,Căn hộ Eco Green Saigon nội thất cơ bản diện tích 71m².,Căn hộ Eco Green Saigon nội thất cơ bản diện tích 71m².,[object Object],"Nguyễn Văn Linh, Quận 7",2,2,71,4.16 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-dong-bac-dien-tich-46-3m2,https://photo.rever.vn/v3/get/rvzTel740ujCkZPk6xxzRW2iXJSkB1NR7brPIkVzcofio_KoToJUgUd5ls_3grEklsmB_Er4Z+DGZXrMprcha7Kg==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Đông Bắc, diện tích 46.3m²","Căn hộ Vinhomes Grand Park hướng Đông Bắc, diện tích 46.3m²",[object Object],"Nguyễn Xiển, Quận 9",1,1,46.3,2.1 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-ban-cong-dong-bac-day-du-noi-that-dien-tich-47m2,https://photo.rever.vn/v3/get/rvrWDIhyOm2LTSyJlnG8yJL_uUv1pU16y8kdN7CgaKXXj8KN6TP6VRsMLl811TpOVEStj4TW0ip2gqLEvtiMxtVg==/750x500/image.jpg,Căn hộ Vinhomes Grand Park hướng ban công đông bắc đầy đủ nội thất diện tích 47m²,Căn hộ Vinhomes Grand Park hướng ban công đông bắc đầy đủ nội thất diện tích 47m²,[object Object],"Nguyễn Xiển, Quận 9",1,1,47,2.25 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-ban-cong-tay-bac-day-du-noi-that-dien-tich-59m2-6,https://photo.rever.vn/v3/get/rvyk2t4aHpYTXeUb5TqH6ZLb88mkroGiOcPokWgmedqbcJn1WbSD34Cu8UPglT+qsXhJ43y0zAYCuzZNHh2mzSGA==/750x500/image.jpg,Căn hộ Vinhomes Grand Park hướng ban công tây bắc đầy đủ nội thất diện tích 59m²,Căn hộ Vinhomes Grand Park hướng ban công tây bắc đầy đủ nội thất diện tích 59m²,[object Object],"Nguyễn Xiển, Quận 9",2,1,59,2.5 tỷ
https://rever.vn/mua/can-ho-sunrise-riverside-huong-ban-cong-dong-day-du-noi-that-dien-tich-69-16m2-2,https://photo.rever.vn/v3/get/rvURf0mJ3VMpeV4R4j6PqXs05FwvXazIotAXuZqPMiwfO4gxZcFwNlrjN2BZzTGp1oF1pegfmW07mFICuCg+dM6g==/750x500/image.jpg,"Căn hộ Sunrise Riverside hướng Đông, diện tích 70m²","Căn hộ Sunrise Riverside hướng Đông, diện tích 70m²",[object Object],"Nguyễn Hữu Thọ, Nhà Bè",2,2,69.16,3.2 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-dong-bac-dien-tich-59m2-4,https://photo.rever.vn/v3/get/rvaPdGkV33KkFdRC_3wgdcAc87MN9lTNbq675wx7y9A8IbDmQoOlnW8A1vcn2yC80duVB_xiPzb_9Anj8CNq8PYg==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Đông Bắc, diện tích 59m²","Căn hộ Vinhomes Grand Park hướng Đông Bắc, diện tích 59m²",[object Object],"Nguyễn Xiển, Quận 9",1,1,59,3 tỷ
https://rever.vn/mua/can-ho-diamond-island-dao-kim-cuong-dien-tich-47m2,https://photo.rever.vn/photo/v3/get/rvCys_yXIsWOayYU1_90uHD4MDyivPg4mCDco2mdNyhMu07aRJTqCAezukptMyYILBXcBKgbU5TDNAqAqtIwZXWw==/750x500/image.jpg,"Căn hộ Diamond Island - Đảo Kim Cương, diện tích 47m²","Căn hộ Diamond Island - Đảo Kim Cương, diện tích 47m²",[object Object],"Số 104-BTT, Quận 2",1,1,47,3.2 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-tay-bac-dien-tich-29-6m2,https://photo.rever.vn/v3/get/rvUcokJI7vB5mhmmDexEuPVVbEBJmp6MtAIHb2D7mKlb+4eYZPOh_sLjuNbbPbIFtXv+T4WSoxOSDeXtJPwrN1Ig==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park hướng Tây Bắc, diện tích 29.6m²","Căn hộ Vinhomes Grand Park hướng Tây Bắc, diện tích 29.6m²",[object Object],"Nguyễn Xiển, Quận 9",1,1,29.6,1.55 tỷ
https://rever.vn/mua/can-ho-saigon-pearl-tang-11-co-2-phong-ngu-day-du-noi-that,https://photo.rever.vn/v3/get/rvIq6cEfv+8x7VVm_XNP309MaoTU6wM_5Iwshwp9SCdW7Dbr+_4XZtJ+2B2idakjL2tX2CAFfAeIwyHPAaVWMkUg==/750x500/image.jpg,"Căn hộ Saigon Pearl tầng 11 có 2 phòng ngủ, đầy đủ nội thất.","Căn hộ Saigon Pearl tầng 11 có 2 phòng ngủ, đầy đủ nội thất.",[object Object],"Nguyễn Hữu Cảnh, Bình Thạnh",2,2,84,5.5 tỷ
https://rever.vn/mua/ban-can-ho-tilla-empire-city-noi-that-cao-cap,https://photo.rever.vn/photo/v3/get/rve7ioudc_Prud2KCy41xjmBAqfG_sFLvPrKZAhzJD1XX5UjTlSr+YnLu6NoFq7dqdwKygtoSZO9pkYx9INRpCEg==/750x500/image.jpg,Bán căn Hộ Tilla Empire City Nội thất cao cấp,Bán căn Hộ Tilla Empire City Nội thất cao cấp,[object Object],"Mai Chí Thọ, Quận 2",2,2,91,16 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-huong-ban-cong-dong-bac-khong-co-noi-that-dien-tich-81-5m2,https://photo.rever.vn/v3/get/rvcpmAmE4DfbBzFV_5bgazJ0LxMR+ohQTSvH0m1Z02iwFR5jJEotY5KgcEdSn+ASgAefoJTetxRsLhd3AauYQjcw==/750x500/image.jpg,Căn hộ Vinhomes Grand Park hướng ban công đông bắc không có nội thất diện tích 81.5m²,Căn hộ Vinhomes Grand Park hướng ban công đông bắc không có nội thất diện tích 81.5m²,[object Object],"Nguyễn Xiển, Quận 9",3,2,81.5,3.7 tỷ
https://rever.vn/mua/can-ho-dat-gia-residence-noi-that-co-ban-dien-tich-60m2,https://photo.rever.vn/v3/get/rvO+u5sIygTg7GCIe4VfzFMNn6mbq2UGJE3YjMw2E4x+H6iLs_5YqlInZ6mfPT4qosCoY8a0t5oJlnAKiNjE3B4g==/750x500/image.jpg,Căn hộ Đạt Gia Residence nội thất cơ bản diện tích 60m²,Căn hộ Đạt Gia Residence nội thất cơ bản diện tích 60m²,[object Object],"Cây Keo, Thủ Đức",2,2,60,1.85 tỷ
https://rever.vn/mua/can-ho-la-astoria-noi-that-co-ban-dien-tich-80m2,https://photo.rever.vn/photo/v3/get/rvb4wzKsl2ETaMYQzp_uFFL8MXdH91wimfC5ia+5+m8lZMkbkNDlKmkaGXLp00HLouA4oisAeVZ9OIrcBYKsKuVA==/750x500/image.jpg,"[BÁN] Căn hộ La Astoria, đầy đủ nội thất, giá tốt","[BÁN] Căn hộ La Astoria, đầy đủ nội thất, giá tốt",[object Object],"Nguyễn Duy Trinh, Quận 2",3,2,80,2.9 tỷ
https://rever.vn/mua/can-ho-the-sun-avenue-tang-trung-view-thanh-pho-sam-uat-2,https://photo.rever.vn/v3/get/VGAEgJEQHXE88r4CeeFuhxx+Hq1EgjODAAXwVmwc7hk=/750x500/image.jpg,"Căn hộ The Sun Avenue tầng trung, view thành phố sầm uất.","Căn hộ The Sun Avenue tầng trung, view thành phố sầm uất.",[object Object],"Mai Chí Thọ, Quận 2",3,2,96,5.7 tỷ
https://rever.vn/mua/can-ho-tang-05-the-sun-avenue-cua-chinh-huong-dong-bac,https://photo.rever.vn/v3/get/OkR+im5bHKOcO3MnFA53rRBJRJNUGFjP55z62WLnTe8=/750x500/image.jpg,Căn hộ tầng 05 The Sun Avenue cửa chính hướng Đông Bắc,Căn hộ tầng 05 The Sun Avenue cửa chính hướng Đông Bắc,[object Object],"Mai Chí Thọ, Quận 2",3,2,109,6 tỷ
https://rever.vn/mua/can-ho-vinhomes-grand-park-co-2-phong-ngu-noi-that-co-ban-81,https://photo.rever.vn/v3/get/rvbGy192FXXZ5okDYK2SFLN0r5Kwu_nIEzF4DxuOYx0baSum18NooVLAkY90Czw9jrcbO3puJ+L3ws3cO0NfZVXg==/750x500/image.jpg,"Căn hộ Vinhomes Grand Park có 2 phòng ngủ, nội thất cơ bản.","Căn hộ Vinhomes Grand Park có 2 phòng ngủ, nội thất cơ bản.",[object Object],"Nguyễn Xiển, Quận 9",2,2,69,2.5 tỷ
https://rever.vn/mua/penthouse-4s-riverside-binh-trieu-view-thanh-pho-tuyet-dep,https://photo.rever.vn/v3/get/rvIDh5dnVbu+uFPAWchzYG29lc1ET4YPrfFqTbt7oQiLJVhiQVazYtg30PkPJI2jKBG_5dIBb_FiQtxKuAdZ09EQ==/750x500/image.jpg,Penthouse 4S Riverside Bình Triệu view thành phố tuyệt đẹp.,Penthouse 4S Riverside Bình Triệu view thành phố tuyệt đẹp.,[object Object],"Số 17, Thủ Đức",3,3,184.7,9.4 tỷ
https://rever.vn/mua/can-ho-one-verandah-huong-ban-cong-dong-nam-day-du-noi-that-dien-tich-80-23m2,https://photo.rever.vn/v3/get/rvSn1xzbogqOD1OFnQNTFVOdZ0whbfPkPEEtmDtuC+dmf4u9KyHe0FpX_X1vjqnRI4mFz_ixsEKkfrxrwLJik3Wg==/750x500/image.jpg,"Căn hộ One Verandah hướng Đông Nam, diện tích 80.23m²","Căn hộ One Verandah hướng Đông Nam, diện tích 80.23m²",[object Object],"Tạ Hiện, Quận 2",2,2,80.23,6.3 tỷ
